iter	Passed	Remaining
4672	3325238	708410955
4673	3325888	708397105
4674	3326513	708377986
4675	3327145	708360269
4676	3327790	708345369
4677	3328437	708330924
4678	3329087	708317151
4679	3329732	708302298
4680	3330372	708286356
4681	3331013	708270492
4682	3331696	708263654
4683	3332363	708253637
4684	3333029	708243099
4685	3333680	708229566
4686	3334367	708223692
4687	3335372	708285246
4688	3336137	708295867
4689	3336878	708301314
4690	3337843	708354466
4691	3338666	708377446
4692	3339379	708376876
4693	3340076	708373175
4694	3340805	708376035
4695	3341656	708404941
4696	3342489	708429779
4697	3343162	708420833
4698	3343824	708409721
4699	3344477	708396527
4700	3345137	708384851
4701	3345878	708390301
4702	3346612	708394288
4703	3347384	708406410
4704	3348196	708426926
4705	3348909	708426317
4706	3349650	708431958
4707	3350392	708437457
4708	3351118	708439817
4709	3351791	708430978
4710	3352470	708423293
4711	3353123	708410096
4712	3353793	708400530
4713	3354456	708389704
4714	3355105	708375642
4715	3355772	708365495
4716	3356447	708357004
4717	3357090	708341812
4718	3357801	708340966
4719	3358470	708331268
4720	3359199	708334086
4721	3359924	708336187
4722	3360665	708341721
4723	3361336	708332552
4724	3362014	708324723
4725	3362689	708316114
4726	3363332	708301021
4727	3363983	708287631
4728	3364630	708273272
4729	3365282	708259922
4730	3365929	708245626
4731	3366570	708230057
4732	3367209	708214000
4733	3367853	708199097
4734	3368539	708193069
4735	3369262	708194870
4736	3369910	708180670
4737	3370577	708170575
4738	3371215	708154521
4739	3371882	708144397
4740	3372529	708130205
4741	3373172	708115009
4742	3373815	708099946
4743	3374473	708088066
4744	3375114	708072581
4745	3375755	708057055
4746	3376394	708041103
4747	3377046	708027968
4748	3377696	708014484
4749	3378339	707999368
4750	3378988	707985689
4751	3379664	707977390
4752	3380378	707977396
4753	3381099	707978563
4754	3381824	707980755
4755	3382487	707969940
4756	3383139	707956802
4757	3383796	707944615
4758	3384455	707933150
4759	3385099	707918228
4760	3385744	707903606
4761	3386391	707889463
4762	3387026	707872951
4763	3387671	707858395
4764	3388314	707843413
4765	3388948	707826551
4766	3389581	707809380
4767	3390220	707793789
4768	3390861	707778423
4769	3391529	707768634
4770	3392185	707756335
4771	3392828	707741509
4772	3393478	707728053
4773	3394110	707710747
4774	3394747	707694666
4775	3395411	707684121
4776	3396079	707674365
4777	3396748	707664899
4778	3397458	707664054
4779	3398103	707649613
4780	3398733	707632056
4781	3399351	707611822
4782	3399966	707591167
4783	3400596	707573628
4784	3401217	707554291
4785	3401862	707539706
4786	3402575	707539552
4787	3403258	707532867
4788	3403924	707522873
4789	3404591	707513017
4790	3405273	707506312
4791	3405969	707502442
4792	3406646	707494815
4793	3407317	707485721
4794	3407988	707476741
4795	3408651	707466113
4796	3409314	707455585
4797	3409988	707447066
4798	3410672	707440925
4799	3411381	707439867
4800	3412251	707471987
4801	3413201	707520977
4802	3414182	707576191
4803	3415280	707655564
4804	3416241	707706698
4805	3417655	707851591
4806	3418755	707931372
4807	3419685	707975854
4808	3420594	708016090
4809	3421518	708059348
4810	3422364	708086606
4811	3423224	708116529
4812	3424105	708150910
4813	3424850	708157096
4814	3425588	708161870
4815	3426311	708163382
4816	3427102	708179198
4817	3427799	708175317
4818	3428531	708178989
4819	3429248	708179246
4820	3429965	708179653
4821	3430684	708180599
4822	3431377	708175890
4823	3432103	708178246
4824	3432818	708178193
4825	3433530	708177579
4826	3434241	708176678
4827	3434921	708169532
4828	3435612	708164475
4829	3436307	708160490
4830	3437023	708160571
4831	3437694	708151469
4832	3438366	708142777
4833	3439039	708134017
4834	3439704	708123798
4835	3440391	708117958
4836	3441065	708109467
4837	3441739	708101120
4838	3442419	708093845
4839	3443098	708086474
4840	3443776	708078825
4841	3444448	708070105
4842	3445138	708064973
4843	3445794	708052878
4844	3446468	708044332
4845	3447140	708035600
4846	3447827	708029891
4847	3448549	708031238
4848	3449232	708024755
4849	3449880	708010923
4850	3450536	707998813
4851	3451196	707987526
4852	3451881	707981405
4853	3452538	707969558
4854	3453201	707958916
4855	3453864	707948336
4856	3454526	707937428
4857	3455196	707928189
4858	3455860	707917902
4859	3456519	707906381
4860	3457164	707892201
4861	3457825	707881107
4862	3458457	707864099
4863	3459103	707850041
4864	3459740	707834086
4865	3460389	707820801
4866	3461037	707807027
4867	3461676	707791568
4868	3462324	707777925
4869	3462962	707762308
4870	3463597	707745981
4871	3464236	707730504
4872	3464880	707715979
4873	3465517	707700295
4874	3466160	707685660
4875	3466898	707690425
4876	3467556	707678783
4877	3468276	707679791
4878	3469008	707683360
4879	3469735	707685895
4880	3470424	707680769
4881	3471115	707675822
4882	3471767	707663174
4883	3472428	707652124
4884	3473093	707642097
4885	3473747	707629807
4886	3474387	707614487
4887	3475026	707599174
4888	3475674	707585630
4889	3476311	707569867
4890	3476961	707556754
4891	3477597	707540803
4892	3478241	707526275
4893	3478882	707511327
4894	3479524	707496649
4895	3480168	707482336
4896	3480809	707467403
4897	3481459	707454286
4898	3482103	707440031
4899	3482736	707423454
4900	3483370	707407183
4901	3483993	707388605
4902	3484633	707373489
4903	3485261	707355997
4904	3485905	707341626
4905	3486551	707327847
4906	3487200	707314652
4907	3487842	707299821
4908	3488475	707283383
4909	3489119	707269127
4910	3489752	707252661
4911	3490406	707240527
4912	3491042	707224655
4913	3491678	707208897
4914	3492324	707195018
4915	3492981	707183423
4916	3493627	707169665
4917	3494263	707153724
4918	3494899	707138068
4919	3495537	707122622
4920	3496171	707106289
4921	3496820	707093150
4922	3497455	707077243
4923	3498094	707062111
4924	3498737	707047666
4925	3499378	707032873
4926	3500016	707017602
4927	3500658	707003019
4928	3501305	706989430
4929	3501954	706976346
4930	3502588	706960220
4931	3503226	706944900
4932	3503875	706931719
4933	3504531	706920119
4934	3505180	706906860
4935	3505838	706895675
4936	3506479	706880938
4937	3507118	706865900
4938	3507767	706852748
4939	3508413	706839120
4940	3509061	706825766
4941	3509705	706811844
4942	3510364	706800683
4943	3511014	706787872
4944	3511668	706775850
4945	3512309	706761102
4946	3512960	706748517
4947	3513597	706733177
4948	3514236	706718110
4949	3514882	706704480
4950	3515522	706689574
4951	3516164	706675200
4952	3516798	706659114
4953	3517456	706648042
4954	3518106	706635118
4955	3518751	706621342
4956	3519385	706605404
4957	3520035	706592675
4958	3520675	706577861
4959	3521328	706565733
4960	3521965	706550250
4961	3522602	706534940
4962	3523237	706519101
4963	3523871	706503122
4964	3524513	706488947
4965	3525159	706475368
4966	3525794	706459530
4967	3526435	706444990
4968	3527088	706432845
4969	3527720	706416630
4970	3528360	706401813
4971	3529010	706389259
4972	3529636	706371761
4973	3530276	706357073
4974	3530915	706342138
4975	3531562	706328749
4976	3532201	706313955
4977	3532849	706300814
4978	3533489	706286166
4979	3534136	706272992
4980	3534764	706255842
4981	3535401	706240600
4982	3536034	706224643
4983	3536667	706208600
4984	3537299	706192288
4985	3537942	706178282
4986	3538584	706164045
4987	3539218	706148261
4988	3539848	706131611
4989	3540502	706119739
4990	3541135	706103756
4991	3541784	706090955
4992	3542420	706075583
4993	3543051	706059306
4994	3543689	706044248
4995	3544326	706029078
4996	3544978	706017007
4997	3545611	706001041
4998	3546257	705987711
4999	3546901	705973888
5000	3547533	705957727
5001	3548191	705946753
5002	3548831	705932197
5003	3549474	705918272
5004	3550109	705902859
5005	3550756	705889761
5006	3551397	705875400
5007	3552054	705864334
5008	3552688	705848627
5009	3553316	705831709
5010	3553964	705818669
5011	3554616	705806689
5012	3555258	705792554
5013	3555904	705779317
5014	3556543	705764664
5015	3557199	705753249
5016	3557852	705741412
5017	3558498	705728274
5018	3559135	705713187
5019	3559789	705701510
5020	3560431	705687482
5021	3561065	705671812
5022	3561701	705656517
5023	3562331	705640299
5024	3562956	705622867
5025	3563601	705609413
5026	3564251	705596928
5027	3564882	705580728
5028	3565523	705566623
5029	3566163	705552200
5030	3566811	705539489
5031	3567458	705526473
5032	3568099	705512195
5033	3568749	705499939
5034	3569383	705484368
5035	3570010	705467436
5036	3570640	705451137
5037	3571276	705435851
5038	3571927	705423803
5039	3572565	705408959
5040	3573209	705395558
5041	3573842	705379727
5042	3574475	705364173
5043	3575102	705347241
5044	3575737	705332013
5045	3576377	705317661
5046	3577016	705303095
5047	3577662	705290030
5048	3578304	705276239
5049	3578945	705262106
5050	3579601	705251033
5051	3580232	705234877
5052	3580872	705220734
5053	3581514	705206727
5054	3582148	705191411
5055	3582773	705174090
5056	3583411	705159629
5057	3584044	705144010
5058	3584690	705130960
5059	3585337	705118109
5060	3585978	705104059
5061	3586624	705090920
5062	3587258	705075624
5063	3587905	705062741
5064	3588549	705049287
5065	3589188	705034890
5066	3589831	705021294
5067	3590467	705006376
5068	3591117	704994102
5069	3591765	704981558
5070	3592402	704966824
5071	3593061	704956368
5072	3593708	704943678
5073	3594366	704933073
5074	3595006	704918762
5075	3595632	704901939
5076	3596257	704884968
5077	3596880	704867480
5078	3597509	704851056
5079	3598126	704832611
5080	3598754	704816083
5081	3599382	704799623
5082	3600017	704784575
5083	3600660	704771037
5084	3601299	704756702
5085	3601945	704743896
5086	3602590	704730766
5087	3603239	704718347
5088	3603884	704705306
5089	3604524	704691182
5090	3605174	704679251
5091	3605812	704664790
5092	3606442	704648723
5093	3607075	704633231
5094	3607703	704617013
5095	3608332	704600839
5096	3608960	704584382
5097	3609599	704570073
5098	3610252	704558692
5099	3610895	704545361
5100	3611535	704531326
5101	3612171	704516529
5102	3612803	704500837
5103	3613442	704486713
5104	3614089	704474175
5105	3614739	704462024
5106	3615382	704448770
5107	3616017	704433716
5108	3616743	704436593
5109	3617423	704430428
5110	3618073	704418418
5111	3618712	704404244
5112	3619357	704391270
5113	3620000	704377878
5114	3620622	704360555
5115	3621249	704344013
5116	3621881	704328546
5117	3622510	704312422
5118	3623158	704300167
5119	3623810	704288621
5120	3624467	704277859
5121	3625107	704264040
5122	3625744	704249593
5123	3626383	704235401
5124	3627027	704222349
5125	3627682	704211466
5126	3628332	704199361
5127	3628967	704184556
5128	3629590	704167424
5129	3630217	704150992
5130	3630842	704134369
5131	3631483	704120568
5132	3632134	704108982
5133	3632773	704094902
5134	3633413	704081066
5135	3634052	704067085
5136	3634696	704053971
5137	3635343	704041592
5138	3635984	704027842
5139	3636640	704017307
5140	3637282	704003894
5141	3637924	703990407
5142	3638563	703976353
5143	3639205	703962945
5144	3639840	703948343
5145	3640494	703937227
5146	3641166	703929521
5147	3641832	703920818
5148	3642471	703906849
5149	3643124	703895687
5150	3643782	703885379
5151	3644426	703872425
5152	3645062	703857816
5153	3645706	703845013
5154	3646365	703834844
5155	3647019	703823764
5156	3647661	703810484
5157	3648310	703798485
5158	3648951	703784994
5159	3649600	703773035
5160	3650247	703760682
5161	3650876	703744887
5162	3651497	703727498
5163	3652117	703709904
5164	3652759	703696530
5165	3653393	703681744
5166	3654037	703668945
5167	3654670	703653925
5168	3655317	703641588
5169	3655952	703626883
5170	3656590	703612845
5171	3657221	703597594
5172	3657869	703585355
5173	3658491	703568301
5174	3659125	703553602
5175	3659759	703538708
5176	3660409	703527101
5177	3661043	703512282
5178	3661703	703502510
5179	3662349	703490124
5180	3663004	703479283
5181	3663645	703465926
5182	3664282	703451689
5183	3664941	703441701
5184	3665576	703427331
5185	3666210	703412564
5186	3666847	703398394
5187	3667463	703380111
5188	3668105	703366940
5189	3668737	703351852
5190	3669375	703337884
5191	3670005	703322584
5192	3670658	703311438
5193	3671284	703295283
5194	3671921	703281158
5195	3672544	703264308
5196	3673177	703249528
5197	3673821	703236657
5198	3674463	703223684
5199	3675106	703210621
5200	3675739	703195896
5201	3676386	703183620
5202	3677031	703171115
5203	3677666	703156668
5204	3678305	703143024
5205	3678943	703129062
5206	3679583	703115774
5207	3680217	703101031
5208	3680847	703085695
5209	3681482	703071325
5210	3682110	703055611
5211	3682751	703042269
5212	3683390	703028592
5213	3684026	703014485
5214	3684666	703000961
5215	3685309	702988162
5216	3685956	702976051
5217	3686610	702965380
5218	3687252	702952330
5219	3687900	702940359
5220	3688544	702927703
5221	3689187	702914847
5222	3689839	702903754
5223	3690481	702890891
5224	3691106	702874587
5225	3691754	702862745
5226	3692396	702849675
5227	3693023	702833900
5228	3693667	702821249
5229	3694314	702809321
5230	3694953	702795790
5231	3695592	702782139
5232	3696224	702767250
5233	3696861	702753287
5234	3697574	702753919
5235	3698349	702766142
5236	3699019	702758658
5237	3699678	702748857
5238	3700345	702740706
5239	3700983	702727037
5240	3701598	702708965
5241	3702221	702692407
5242	3702839	702674855
5243	3703472	702660181
5244	3704113	702647194
5245	3704749	702633028
5246	3705399	702621641
5247	3706033	702607308
5248	3706660	702591486
5249	3707292	702576769
5250	3707928	702562727
5251	3708543	702544808
5252	3709169	702528860
5253	3709806	702515033
5254	3710438	702500343
5255	3711076	702486717
5256	3711716	702473436
5257	3712546	702496054
5258	3713188	702483332
5259	3713868	702477588
5260	3714505	702463838
5261	3715141	702449918
5262	3715771	702434844
5263	3716405	702420382
5264	3717030	702404354
5265	3717656	702388611
5266	3718290	702374191
5267	3718918	702358655
5268	3719552	702344507
5269	3720207	702334121
5270	3720839	702319386
5271	3721491	702308444
5272	3722149	702298757
5273	3722793	702286367
5274	3723445	702275460
5275	3724085	702262237
5276	3724717	702247527
5277	3725356	702234351
5278	3725993	702220538
5279	3726637	702208166
5280	3727272	702194203
5281	3727920	702182575
5282	3728571	702171426
5283	3729200	702156267
5284	3729838	702142773
5285	3730468	702127798
5286	3731095	702112195
5287	3731741	702100278
5288	3732377	702086390
5289	3733025	702074970
5290	3733673	702063383
5291	3734319	702051296
5292	3734968	702039899
5293	3735623	702029699
5294	3736268	702017681
5295	3736896	702002315
5296	3737546	701991032
5297	3738186	701977992
5298	3738826	701965015
5299	3739475	701953726
5300	3740118	701941275
5301	3740772	701930775
5302	3741420	701919231
5303	3742067	701907647
5304	3742706	701894383
5305	3743338	701879901
5306	3743970	701865378
5307	3744619	701853982
5308	3745261	701841338
5309	3745892	701826746
5310	3746542	701815682
5311	3747186	701803364
5312	3747830	701791077
5313	3748481	701780229
5314	3749120	701767041
5315	3749744	701751142
5316	3750396	701740428
5317	3751037	701727583
5318	3751686	701716422
5319	3752330	701704141
5320	3752971	701691480
5321	3753605	701677316
5322	3754236	701662668
5323	3754875	701649571
5324	3755518	701637231
5325	3756175	701627429
5326	3756820	701615572
5327	3757457	701601952
5328	3758102	701590028
5329	3758753	701579294
5330	3759391	701565939
5331	3760030	701552786
5332	3760661	701538193
5333	3761291	701523552
5334	3761944	701513003
5335	3762573	701498116
5336	3763211	701484929
5337	3763856	701472893
5338	3764499	701460680
5339	3765132	701446463
5340	3765773	701433819
5341	3766416	701421638
5342	3767053	701408209
5343	3767702	701396932
5344	3768323	701380538
5345	3768951	701365588
5346	3769599	701354278
5347	3770239	701341472
5348	3770882	701329239
5349	3771533	701318317
5350	3772180	701306907
5351	3772812	701292516
5352	3773453	701279926
5353	3774091	701266774
5354	3774724	701252763
5355	3775359	701239078
5356	3776002	701226844
5357	3776661	701217478
5358	3777307	701205876
5359	3777944	701192470
5360	3778581	701179262
5361	3779223	701166923
5362	3779882	701157563
5363	3780540	701148131
5364	3781181	701135731
5365	3781834	701125251
5366	3782478	701113273
5367	3783125	701101925
5368	3783771	701090288
5369	3784403	701076015
5370	3785034	701061709
5371	3785670	701048210
5372	3786310	701035485
5373	3786935	701019985
5374	3787561	701004822
5375	3788208	700993306
5376	3788864	700983651
5377	3789516	700973121
5378	3790166	700962314
5379	3790804	700949307
5380	3791454	700938415
5381	3792086	700924260
5382	3792713	700909274
5383	3793341	700894383
5384	3793980	700881478
5385	3794609	700866851
5386	3795269	700857951
5387	3795923	700847741
5388	3796554	700833460
5389	3797186	700819367
5390	3797836	700808637
5391	3798481	700796913
5392	3799122	700784420
5393	3799766	700772656
5394	3800398	700758457
5395	3801039	700746172
5396	3801664	700730719
5397	3802304	700718170
5398	3802961	700708692
5399	3803603	700696493
5400	3804242	700683640
5401	3804884	700671536
5402	3805527	700659544
5403	3806169	700647312
5404	3806789	700631095
5405	3807418	700616396
5406	3808052	700602732
5407	3808676	700587204
5408	3809306	700572881
5409	3809958	700562470
5410	3810612	700552492
5411	3811270	700543317
5412	3811921	700532876
5413	3812559	700519945
5414	3813198	700507332
5415	3813832	700493677
5416	3814478	700482121
5417	3815108	700467877
5418	3815755	700456620
5419	3816407	700446353
5420	3817047	700433815
5421	3817696	700422928
5422	3818324	700408380
5423	3818954	700394026
5424	3819595	700381710
5425	3820230	700368405
5426	3820869	700355650
5427	3821524	700345919
5428	3822164	700333564
5429	3822796	700319643
5430	3823421	700304390
5431	3824061	700291839
5432	3824712	700281513
5433	3825351	700268778
5434	3825998	700257769
5435	3826650	700247447
5436	3827294	700235695
5437	3827925	700221647
5438	3828561	700208640
5439	3829188	700193751
5440	3829828	700181364
5441	3830470	700169238
5442	3831114	700157611
5443	3831765	700147335
5444	3832413	700136370
5445	3833056	700124419
5446	3833686	700110277
5447	3834321	700097044
5448	3834967	700085671
5449	3835625	700076576
5450	3836288	700068453
5451	3836978	700065221
5452	3837661	700060608
5453	3838313	700050447
5454	3838971	700041517
5455	3839614	700029663
5456	3840285	700022999
5457	3840957	700016385
5458	3841668	700016995
5459	3842347	700011863
5460	3843041	700009369
5461	3843754	700010324
5462	3844409	700000693
5463	3845052	699988908
5464	3845696	699977214
5465	3846346	699966727
5466	3847020	699960729
5467	3847695	699954783
5468	3848358	699946530
5469	3849008	699936040
5470	3849659	699925775
5471	3850330	699919136
5472	3851121	699934235
5473	3852040	699972669
5474	3852945	700008623
5475	3853827	700040242
5476	3854896	700105760
5477	3855949	700168530
5478	3856902	700213027
5479	3858128	700306957
5480	3859097	700354362
5481	3860034	700395811
5482	3860904	700425223
5483	3861774	700454601
5484	3862609	700477574
5485	3863430	700498129
5486	3864241	700516614
5487	3864938	700514591
5488	3865673	700519400
5489	3866472	700535940
5490	3867213	700541886
5491	3867938	700544961
5492	3868673	700549620
5493	3869397	700552623
5494	3870113	700553949
5495	3870831	700555622
5496	3871568	700560806
5497	3872271	700559992
5498	3872970	700558296
5499	3873681	700558798
5500	3874398	700560310
5501	3875075	700554705
5502	3875742	700547156
5503	3876445	700546124
5504	3877120	700540180
5505	3877785	700532324
5506	3878446	700523762
5507	3879119	700517454
5508	3879801	700512643
5509	3880474	700506252
5510	3881132	700497259
5511	3881804	700490717
5512	3882484	700485493
5513	3883155	700478799
5514	3883826	700472044
5515	3884515	700468603
5516	3885181	700461115
5517	3885862	700456049
5518	3886552	700452920
5519	3887217	700445053
5520	3887886	700438021
5521	3888539	700428058
5522	3889200	700419484
5523	3889837	700406686
5524	3890498	700398158
5525	3891147	700387532
5526	3891802	700377876
5527	3892446	700366435
5528	3893097	700356211
5529	3893753	700346824
5530	3894423	700339842
5531	3895063	700327619
5532	3895714	700317444
5533	3896364	700306901
5534	3897010	700295722
5535	3897658	700284872
5536	3898304	700273845
5537	3898950	700262709
5538	3899606	700253285
5539	3900271	700245532
5540	3900903	700231822
5541	3901551	700221164
5542	3902223	700214638
5543	3902875	700204613
5544	3903570	700202276
5545	3904217	700191351
5546	3904878	700182851
5547	3905601	700185530
5548	3906344	700191750
5549	3907039	700189409
5550	3907746	700189384
5551	3908412	700181855
5552	3909069	700172622
5553	3909708	700160314
5554	3910356	700149597
5555	3910999	700137839
5556	3911636	700125230
5557	3912259	700109936
5558	3912899	700097883
5559	3913538	700085459
5560	3914194	700076218
5561	3914858	700068298
5562	3915522	700060566
5563	3916179	700051392
5564	3916947	700062168
5565	3917637	700058990
5566	3918293	700049641
5567	3918939	700038601
5568	3919599	700030073
5569	3920247	700019323
5570	3920888	700007474
5571	3921536	699996776
5572	3922163	699982279
5573	3922813	699971914
5574	3923452	699959739
5575	3924095	699948051
5576	3924751	699938814
5577	3925399	699928166
5578	3926045	699917270
5579	3926691	699906204
5580	3927325	699892982
5581	3927951	699878528
5582	3928589	699865960
5583	3929232	699854568
5584	3929862	699840743
5585	3930503	699828761
5586	3931167	699820979
5587	3931805	699808522
5588	3932431	699794098
5589	3933066	699781103
5590	3933698	699767718
5591	3934339	699755828
5592	3934976	699743211
5593	3935618	699731589
5594	3936252	699718563
5595	3936890	699706088
5596	3937528	699693721
5597	3938170	699682128
5598	3938809	699669838
5599	3939443	699656876
5600	3940079	699644161
5601	3940725	699633243
5602	3941385	699624772
5603	3942034	699614470
5604	3942666	699600977
5605	3943291	699586323
5606	3943945	699576910
5607	3944594	699566430
5608	3945237	699555122
5609	3945891	699545609
5610	3946571	699540706
5611	3947205	699527705
5612	3947845	699515655
5613	3948488	699504314
5614	3949122	699491286
5615	3949755	699478118
5616	3950397	699466505
5617	3951029	699453153
5618	3951678	699442909
5619	3952310	699429562
5620	3952948	699417210
5621	3953588	699405349
5622	3954225	699392842
5623	3954855	699379221
5624	3955489	699366210
5625	3956157	699359279
5626	3956791	699346405
5627	3957442	699336335
5628	3958085	699325109
5629	3958725	699313148
5630	3959347	699298141
5631	3959990	699286808
5632	3960623	699273679
5633	3961275	699263921
5634	3961903	699249971
5635	3962542	699237918
5636	3963187	699226883
5637	3963823	699214369
5638	3964455	699201180
5639	3965095	699189243
5640	3965731	699176666
5641	3966375	699165649
5642	3967023	699155209
5643	3967664	699143539
5644	3968306	699132122
5645	3968945	699120090
5646	3969584	699108112
5647	3970257	699102074
5648	3970900	699090784
5649	3971536	699078286
5650	3972179	699067096
5651	3972812	699053997
5652	3973456	699042840
5653	3974103	699032281
5654	3974734	699018974
5655	3975366	699005836
5656	3975989	698991040
5657	3976624	698978314
5658	3977259	698965721
5659	3977891	698952560
5660	3978530	698940579
5661	3979164	698927803
5662	3979801	698915586
5663	3980445	698904433
5664	3981083	698892410
5665	3981723	698880712
5666	3982371	698870406
5667	3983006	698857737
5668	3983640	698844926
5669	3984277	698832738
5670	3984915	698820695
5671	3985537	698805838
5672	3986173	698793432
5673	3986817	698782336
5674	3987444	698768352
5675	3988088	698757405
5676	3988729	698745855
5677	3989377	698735482
5678	3990007	698722081
5679	3990645	698710045
5680	3991307	698702287
5681	3991937	698688866
5682	3992572	698676230
5683	3993205	698663381
5684	3993843	698651383
5685	3994476	698638539
5686	3995114	698626534
5687	3995763	698616491
5688	3996408	698605622
5689	3997041	698592782
5690	3997674	698579859
5691	3998308	698567178
5692	3998942	698554536
5693	3999583	698543159
5694	4000218	698530628
5695	4000862	698519727
5696	4001497	698507201
5697	4002121	698492734
5698	4002764	698481721
5699	4003404	698470169
5700	4004047	698459060
5701	4004687	698447451
5702	4005318	698434240
5703	4005949	698421149
5704	4006587	698409157
5705	4007237	698399320
5706	4007880	698388261
5707	4008523	698377187
5708	4009155	698364280
5709	4009791	698351984
5710	4010419	698338288
5711	4011054	698325996
5712	4011705	698316312
5713	4012356	698306712
5714	4013004	698296522
5715	4013648	698285662
5716	4014293	698274981
5717	4014917	698260709
5718	4015543	698246607
5719	4016177	698234186
5720	4016816	698222475
5721	4017452	698210151
5722	4018086	698197635
5723	4018725	698185900
5724	4019356	698172945
5725	4019993	698160852
5726	4020634	698149512
5727	4021302	698142903
5728	4021940	698131078
5729	4022568	698117512
5730	4023198	698104343
5731	4023818	698089289
5732	4024448	698076124
5733	4025073	698062122
5734	4025711	698050225
5735	4026362	698040596
5736	4027006	698029970
5737	4027643	698017850
5738	4028276	698005222
5739	4028906	697991997
5740	4029545	697980399
5741	4030178	697967773
5742	4030810	697954917
5743	4031464	697945984
5744	4032107	697935145
5745	4032738	697922115
5746	4033377	697910524
5747	4034004	697896836
5748	4034645	697885552
5749	4035293	697875587
5750	4035943	697865810
5751	4036587	697855121
5752	4037241	697846162
5753	4037886	697835687
5754	4038521	697823422
5755	4039157	697811276
5756	4039793	697799164
5757	4040423	697786163
5758	4041056	697773548
5759	4041686	697760355
5760	4042338	697751117
5761	4042978	697739779
5762	4043629	697730390
5763	4044251	697715912
5764	4044915	697708557
5765	4045632	697710563
5766	4046303	697704580
5767	4046965	697696946
5768	4047606	697685842
5769	4048257	697676436
5770	4048933	697671180
5771	4049666	697675951
5772	4050361	697674027
5773	4051087	697677520
5774	4051771	697673789
5775	4052458	697670494
5776	4053143	697666996
5777	4053801	697658738
5778	4054443	697647690
5779	4055102	697639737
5780	4055740	697628147
5781	4056383	697617285
5782	4057007	697603158
5783	4057645	697591529
5784	4058285	697580253
5785	4058949	697573083
5786	4061032	697809789
5787	4062057	697864490
5788	4062773	697866333
5789	4063449	697861178
5790	4064114	697854079
5791	4064768	697845186
5792	4065399	697832293
5793	4066037	697820527
5794	4066681	697810044
5795	4067328	697799894
5796	4067965	697788059
5797	4068595	697775007
5798	4069224	697761859
5799	4069849	697748019
5800	4070611	697757628
5801	4071255	697747016
5802	4071899	697736334
5803	4072526	697722890
5804	4073165	697711271
5805	4073804	697699960
5806	4074439	697687763
5807	4075084	697677328
5808	4075723	697665843
5809	4076384	697658294
5810	4077050	697651493
5811	4077684	697639178
5812	4078326	697628191
5813	4078968	697617342
5814	4079621	697608290
5815	4080265	697597714
5816	4080898	697585306
5817	4081582	697581615
5818	4082240	697573405
5819	4082915	697568100
5820	4083562	697558073
5821	4084218	697549626
5822	4084859	697538457
5823	4085535	697533502
5824	4086188	697524404
5825	4086835	697514369
5826	4087466	697501697
5827	4088118	697492475
5828	4088768	697483032
5829	4089400	697470490
5830	4090034	697458286
5831	4090774	697464100
5832	4091429	697455354
5833	4091429	697455354
5834	4092224	697470034
5835	4093152	697507789
5836	4094007	697533287
5837	4094855	697557433
5838	4095596	697563510
5839	4096338	697569755
5840	4096988	697560144
5841	4097650	697552802
5842	4098325	697547566
5843	4098989	697540446
5844	4099705	697542188
5845	4100426	697544690
5846	4101058	697532116
5847	4101744	697528775
5848	4102439	697526946
5849	4103129	697524277
5850	4103811	697520217
5851	4104474	697512975
5852	4105121	697502993
5853	4105752	697490257
5854	4106387	697478285
5855	4107034	697468389
5856	4107727	697466130
5857	4108429	697465570
5858	4109243	697483974
5859	4111022	697666069
5860	4112782	697844992
5861	4113638	697870334
5862	4114319	697866117
5863	4115013	697863952
5864	4115695	697860004
5865	4116356	697852224
5866	4117027	697846336
5867	4117675	697836411
5868	4118301	697822928
5869	4118968	697816238
5870	4119619	697806933
5871	4120562	697847063
5872	4121286	697850093
5873	4122017	697854301
5874	4122684	697847784
5875	4123396	697848748
5876	4124062	697841918
5877	4124725	697834547
5878	4125384	697826717
5879	4126043	697818639
5880	4126783	697824345
5881	4127718	697863042
5882	4128420	697862438
5883	4129133	697863608
5884	4129796	697856199
5885	4130546	697863625
5886	4131288	697869809
5887	4131976	697866626
5888	4132656	697862267
5889	4133309	697853218
5890	4133966	697845071
5891	4134628	697837499
5892	4135271	697826897
5893	4135918	697816993
5894	4136579	697809263
5895	4137246	697802668
5896	4137890	697792212
5897	4138536	697782171
5898	4139206	697776021
5899	4139873	697769404
5900	4140525	697760345
5901	4141182	697752087
5902	4141812	697739248
5903	4142470	697731193
5904	4143108	697719672
5905	4143754	697709642
5906	4144398	697699074
5907	4145052	697690333
5908	4145713	697682883
5909	4146375	697675387
5910	4147025	697665990
5911	4147671	697655844
5912	4148335	697648794
5913	4148984	697639239
5914	4149630	697629165
5915	4150274	697618760
5916	4150915	697607819
5917	4151575	697600039
5918	4152221	697590081
5919	4152865	697579724
5920	4153509	697569206
5921	4154156	697559311
5922	4154783	697546139
5923	4155433	697536696
5924	4156061	697523702
5925	4156695	697511578
5926	4157350	697503106
5927	4157995	697492851
5928	4158651	697484585
5929	4159293	697473885
5930	4159924	697461338
5931	4160572	697451630
5932	4161209	697440014
5933	4161838	697427246
5934	4162476	697415817
5935	4163123	697405974
5936	4163762	697394750
5937	4164404	697384197
5938	4165030	697370811
5939	4165684	697362101
5940	4166331	697352264
5941	4166990	697344490
5942	4167634	697334124
